id,timestamp,hour,day,month,datetime,timezone,source,destination,cab_type,product_id,name,price,distance,surge_multiplier,latitude,longitude,temperature,apparentTemperature,short_summary,long_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,windGustTime,visibility,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,icon,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,ozone,sunriseTime,sunsetTime,moonPhase,precipIntensityMax,uvIndexTime,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
81151f3f-6653-496f-aec1-6c1d889bad37,1543465208.0,4,29,11,11/29/2018 4:20,America/New_York,Northeastern University,West End,Lyft,lyft_premier,Lux,19.5,2.78,1.0,42.3519,-71.0551,38.18,32.09, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,8.52,9.67,1543431600,10.0,42.6,1543438800,37.33,1543489200,36.56,1543435200,31.82,1543478400, partly-cloudy-night ,29.13,998.75,303,0.59,0,10.0,346.7,1543405934,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.6,1543438800,29.88,1543399200,36.56,1543435200
3d0fba9c-6e88-44f2-80cb-fd80d78ad89f,1543524484.0,20,29,11,11/29/2018 20:48,America/New_York,Financial District,Boston University,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,39.5,4.44,1.0,42.3661,-71.0631,42.5,36.47, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.54,10.68,17.15,1543514400,9.772,44.66,1543510800,28.68,1543575600,38.3,1543510800,27.26,1543568400, partly-cloudy-day ,26.84,1008.44,314,0.35,0,9.772,307.4,1543492404,1543526094,0.75,0.0,1543510800,35.15,1543550400,44.66,1543510800,30.98,1543550400,38.3,1543510800
0b4c7367-a0a8-487c-ad98-088ac48ef115,1543477684.0,7,29,11,11/29/2018 7:48,America/New_York,Boston University,Financial District,Lyft,lyft_line,Shared,10.5,4.6,1.0,42.3588,-71.0707,38.8,32.47, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.68,9.3,13.82,1543514400,9.98,44.75,1543510800,28.69,1543579200,38.45,1543510800,27.64,1543568400, partly-cloudy-night ,29.29,1000.3,304,0.79,0,9.98,344.1,1543492405,1543526097,0.75,0.0,1543510800,35.33,1543550400,44.75,1543510800,31.26,1543550400,38.45,1543510800
d23e3d02-10f2-4863-b199-ce84f82eb1d6,1543520578.0,19,29,11,11/29/2018 19:42,America/New_York,Back Bay,Fenway,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,11.0,1.34,1.0,42.3647,-71.0542,43.49,37.19, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.52,12.13,19.97,1543514400,9.796,44.61,1543510800,28.79,1543579200,38.21,1543510800,26.41,1543575600, partly-cloudy-day ,26.83,1007.12,313,0.53,0,9.796,309.7,1543492402,1543526092,0.75,0.0,1543510800,35.35,1543550400,44.61,1543510800,31.14,1543550400,38.21,1543510800
067accb9-900d-4cb8-94c7-77d20a641d52,1543456929.0,2,29,11,11/29/2018 2:02,America/New_York,North Station,South Station,Lyft,lyft_plus,Lyft XL,13.5,2.09,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
6cda9599-1f6a-4943-b80e-1fea4e957477,1543458548.0,2,29,11,11/29/2018 2:29,America/New_York,Haymarket Square,Theatre District,Lyft,lyft_line,Shared,3.0,1.28,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
eebea9f3-b6ca-4a34-8b60-e3beac5c57f4,1543479181.0,8,29,11,11/29/2018 8:13,America/New_York,Theatre District,Northeastern University,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,10.5,1.81,1.0,42.3505,-71.1054,38.61,32.4, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.68,8.99,16.24,1543514400,10.0,44.96,1543510800,28.42,1543579200,38.85,1543510800,29.07,1543579200, partly-cloudy-night ,28.96,1000.98,306,0.74,0,10.0,343.1,1543492412,1543526107,0.75,0.0,1543510800,35.2,1543550400,44.96,1543510800,31.4,1543550400,38.85,1543510800
9d3687be-0cda-4cb5-99f0-45d01a9fdf51,1543457207.0,2,29,11,11/29/2018 2:06,America/New_York,North Station,North End,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,7.5,1.08,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
cb702d09-2a5f-470e-96cc-b9bcc356e6de,1543474192.0,6,29,11,11/29/2018 6:49,America/New_York,South Station,West End,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27.0,1.63,1.0,42.3647,-71.0542,38.74,32.35, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.69,9.42,13.28,1543514400,9.972000000000001,44.61,1543510800,28.79,1543579200,38.21,1543510800,26.41,1543575600, partly-cloudy-night ,29.33,1000.05,304,0.82,0,9.972000000000001,344.6,1543492402,1543526092,0.75,0.0,1543510800,35.35,1543550400,44.61,1543510800,31.14,1543550400,38.21,1543510800
221a6dc1-8dee-417d-8e31-2e39334903c0,1543453868.0,1,29,11,11/29/2018 1:11,America/New_York,Theatre District,South Station,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,0.55,1.0,42.3647,-71.0542,38.42,32.45, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.72,8.41,11.54,1543431600,9.915,42.61,1543438800,37.6,1543489200,36.57,1543438800,32.12,1543478400, partly-cloudy-night ,30.3,996.92,297,0.77,0,9.915,349.9,1543405936,1543439716,0.72,0.0,1543420800,33.85,1543399200,42.61,1543438800,30.03,1543399200,36.57,1543438800
e54039f0-241b-4cf5-8816-f01faae00ba5,1543512184.0,17,29,11,11/29/2018 17:23,America/New_York,North Station,Haymarket Square,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,7.5,0.56,1.0,42.3429,-71.1003,43.91,38.03, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.5,11.24,22.48,1543514400,9.972999999999999,45.03,1543510800,28.42,1543579200,38.93,1543510800,29.07,1543579200, partly-cloudy-day ,26.27,1006.58,312,0.31,1,9.972999999999999,314.0,1543492409,1543526107,0.75,0.0,1543510800,34.83,1543550400,45.03,1543510800,30.9,1543550400,38.93,1543510800
b256acd0-fa75-4d23-80e6-e73bf50eaca5,1543460662.0,3,29,11,11/29/2018 3:04,America/New_York,North End,Beacon Hill,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,3.16,1.0,42.2148,-71.033,37.44,30.88, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,9.14,9.14,1543446000,10.0,42.18,1543420800,36.71,1543478400,35.75,1543420800,30.29,1543460400, partly-cloudy-night ,28.61,998.36,303,0.44,0,10.0,347.7,1543405904,1543439738,0.72,0.0001,1543420800,33.1,1543402800,42.18,1543420800,29.11,1543392000,35.75,1543420800
b480847d-1422-4b54-9eff-2d7a4beb8fc3,1543525985.0,21,29,11,11/29/2018 21:13,America/New_York,Beacon Hill,Boston University,Lyft,lyft_lux,Lux Black,38.0,2.37,1.75,42.3519,-71.0551,41.97,36.09, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.55,10.0,15.17,1543514400,9.783999999999999,44.76,1543510800,28.78,1543579200,38.44,1543510800,26.32,1543575600, partly-cloudy-night ,26.82,1008.97,310,0.31,0,9.783999999999999,305.7,1543492400,1543526095,0.75,0.0,1543510800,35.12,1543550400,44.76,1543510800,30.85,1543550400,38.44,1543510800
8805d843-5cb2-4977-8ffb-a7d348534cd2,1543484581.0,9,29,11,11/29/2018 9:43,America/New_York,Financial District,Fenway,Lyft,lyft_luxsuv,Lux Black XL,38.5,3.64,1.0,42.2148,-71.033,37.79,30.62, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.67,10.63,11.4,1543514400,10.0,45.03,1543510800,28.9,1543579200,38.53,1543510800,26.2,1543575600, partly-cloudy-night ,27.63,1001.97,306,0.53,0,10.0,341.9,1543492370,1543526114,0.75,0.0,1543507200,34.67,1543550400,45.03,1543510800,30.3,1543550400,38.53,1543510800
22d36d44-bfba-41f3-a252-2573037fdcf9,1543488184.0,10,29,11,11/29/2018 10:43,America/New_York,Beacon Hill,Haymarket Square,Lyft,lyft,Lyft,9.0,1.35,1.25,42.3519,-71.0643,37.92,32.0, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.67,8.11,12.38,1543514400,9.995,44.8,1543510800,28.7,1543579200,38.51,1543510800,26.3,1543575600, partly-cloudy-night ,27.86,1003.62,306,0.22,0,9.995,341.1,1543492402,1543526097,0.75,0.0,1543510800,35.02,1543550400,44.8,1543510800,30.81,1543550400,38.51,1543510800
aa4b478f-0248-44e3-8139-4b9cc295163f,1543455822.0,1,29,11,11/29/2018 1:43,America/New_York,North Station,Northeastern University,Lyft,lyft_line,Shared,3.5,3.32,1.0,42.3647,-71.0542,38.42,32.45, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.72,8.41,11.54,1543431600,9.915,42.61,1543438800,37.6,1543489200,36.57,1543438800,32.12,1543478400, partly-cloudy-night ,30.3,996.92,297,0.77,0,9.915,349.9,1543405936,1543439716,0.72,0.0,1543420800,33.85,1543399200,42.61,1543438800,30.03,1543399200,36.57,1543438800
8e0d2e76-84ea-4bca-81e0-68279277b578,1543463228.0,3,29,11,11/29/2018 3:47,America/New_York,Theatre District,Haymarket Square,Lyft,lyft_line,Shared,11.0,1.73,1.0,42.2148,-71.033,37.44,30.88, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,9.14,9.14,1543446000,10.0,42.18,1543420800,36.71,1543478400,35.75,1543420800,30.29,1543460400, partly-cloudy-night ,28.61,998.36,303,0.44,0,10.0,347.7,1543405904,1543439738,0.72,0.0001,1543420800,33.1,1543402800,42.18,1543420800,29.11,1543392000,35.75,1543420800
c772133e-7dae-43e4-8a48-1b155a03fd8e,1543462328.0,3,29,11,11/29/2018 3:32,America/New_York,Haymarket Square,Beacon Hill,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27.5,0.91,1.0,42.2148,-71.033,37.44,30.88, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,9.14,9.14,1543446000,10.0,42.18,1543420800,36.71,1543478400,35.75,1543420800,30.29,1543460400, partly-cloudy-night ,28.61,998.36,303,0.44,0,10.0,347.7,1543405904,1543439738,0.72,0.0001,1543420800,33.1,1543402800,42.18,1543420800,29.11,1543392000,35.75,1543420800
94823901-01c5-4297-9ca5-28067686b644,1543504686.0,15,29,11,11/29/2018 15:18,America/New_York,West End,Fenway,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,17.0,2.84,1.0,42.3519,-71.0551,43.0,37.07, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.54,10.72,14.22,1543514400,9.931000000000001,44.76,1543510800,28.78,1543579200,38.44,1543510800,26.32,1543575600, partly-cloudy-day ,27.34,1006.43,313,0.49,1,9.931000000000001,326.8,1543492400,1543526095,0.75,0.0,1543510800,35.12,1543550400,44.76,1543510800,30.85,1543550400,38.44,1543510800
7c6dee46-2093-42a7-a5f8-9e3faaa56f92,1543457207.0,2,29,11,11/29/2018 2:06,America/New_York,Northeastern University,Financial District,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,12.5,2.72,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
d34090a8-0dbd-4b15-9979-29c3b1e631ed,1543514576.0,18,29,11,11/29/2018 18:02,America/New_York,North Station,Haymarket Square,Lyft,lyft_plus,Lyft XL,11.0,0.72,1.0,42.2148,-71.033,43.65,37.25, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.52,12.55,23.67,1543514400,9.92,45.03,1543510800,28.9,1543579200,38.53,1543510800,26.2,1543575600, partly-cloudy-day ,27.12,1006.54,312,0.35,1,9.92,313.5,1543492370,1543526114,0.75,0.0,1543507200,34.67,1543550400,45.03,1543510800,30.3,1543550400,38.53,1543510800
de1f4294-ce7d-427c-986e-84b673efc421,1543520290.0,19,29,11,11/29/2018 19:38,America/New_York,North Station,Northeastern University,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,37.5,3.3,1.0,42.3647,-71.0542,43.49,37.19, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.52,12.13,19.97,1543514400,9.796,44.61,1543510800,28.79,1543579200,38.21,1543510800,26.41,1543575600, partly-cloudy-day ,26.83,1007.12,313,0.53,0,9.796,309.7,1543492402,1543526092,0.75,0.0,1543510800,35.35,1543550400,44.61,1543510800,31.14,1543550400,38.21,1543510800
d8e296f0-c88b-4608-acaa-f8a61c9e3f3c,1543515482.0,18,29,11,11/29/2018 18:18,America/New_York,North Station,North End,Lyft,lyft_plus,Lyft XL,11.0,1.04,1.0,42.2148,-71.033,43.65,37.25, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.52,12.55,23.67,1543514400,9.92,45.03,1543510800,28.9,1543579200,38.53,1543510800,26.2,1543575600, partly-cloudy-day ,27.12,1006.54,312,0.35,1,9.92,313.5,1543492370,1543526114,0.75,0.0,1543507200,34.67,1543550400,45.03,1543510800,30.3,1543550400,38.53,1543510800
46557095-9f4f-4105-90b3-ef5988aee929,1543501981.0,14,29,11,11/29/2018 14:33,America/New_York,Boston University,Financial District,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,11.0,4.65,1.0,42.3505,-71.1054,41.39,36.08, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.58,8.41,15.95,1543514400,9.994,44.96,1543510800,28.42,1543579200,38.85,1543510800,29.07,1543579200, partly-cloudy-day ,27.59,1006.23,314,0.22,1,9.994,331.8,1543492412,1543526107,0.75,0.0,1543510800,35.2,1543550400,44.96,1543510800,31.4,1543550400,38.85,1543510800
2f670063-308c-4c46-9acf-fd87d35441b7,1543454318.0,1,29,11,11/29/2018 1:18,America/New_York,Theatre District,North End,Lyft,lyft,Lyft,16.5,1.72,1.75,42.3647,-71.0542,38.42,32.45, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.72,8.41,11.54,1543431600,9.915,42.61,1543438800,37.6,1543489200,36.57,1543438800,32.12,1543478400, partly-cloudy-night ,30.3,996.92,297,0.77,0,9.915,349.9,1543405936,1543439716,0.72,0.0,1543420800,33.85,1543399200,42.61,1543438800,30.03,1543399200,36.57,1543438800
feda3de6-91ff-4fce-bbc0-fecb9c0c7a30,1543465762.0,4,29,11,11/29/2018 4:29,America/New_York,Beacon Hill,Boston University,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,2.27,1.0,42.3519,-71.0551,38.18,32.09, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,8.52,9.67,1543431600,10.0,42.6,1543438800,37.33,1543489200,36.56,1543435200,31.82,1543478400, partly-cloudy-night ,29.13,998.75,303,0.59,0,10.0,346.7,1543405934,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.6,1543438800,29.88,1543399200,36.56,1543435200
e53d75e0-fd74-4128-b77b-fa2e43b3eeff,1543457662.0,2,29,11,11/29/2018 2:14,America/New_York,North End,Beacon Hill,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,8.5,1.9,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
2e4ba237-c4d0-47a5-b583-1949f4e18a6a,1543479776.0,8,29,11,11/29/2018 8:22,America/New_York,Northeastern University,Beacon Hill,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,21.5,2.47,1.0,42.3505,-71.1054,38.61,32.4, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.68,8.99,16.24,1543514400,10.0,44.96,1543510800,28.42,1543579200,38.85,1543510800,29.07,1543579200, partly-cloudy-night ,28.96,1000.98,306,0.74,0,10.0,343.1,1543492412,1543526107,0.75,0.0,1543510800,35.2,1543550400,44.96,1543510800,31.4,1543550400,38.85,1543510800
9b26bd65-643d-4d50-bab8-e1b38dadd410,1543497176.0,13,29,11,11/29/2018 13:12,America/New_York,Financial District,Boston University,Lyft,lyft_line,Shared,11.0,5.35,1.0,42.3503,-71.081,40.29,34.72, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.6,8.44,12.52,1543514400,9.997,44.89,1543510800,28.64,1543579200,38.68,1543510800,29.29,1543579200, clear-day ,27.46,1005.85,309,0.12,0,9.997,335.5,1543492406,1543526101,0.75,0.0,1543510800,35.26,1543550400,44.89,1543510800,31.25,1543550400,38.68,1543510800
13df5d45-a159-438d-8edb-092b8f75275e,1543501382.0,14,29,11,11/29/2018 14:23,America/New_York,North Station,Fenway,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29.5,3.05,1.0,42.3505,-71.1054,41.39,36.08, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.58,8.41,15.95,1543514400,9.994,44.96,1543510800,28.42,1543579200,38.85,1543510800,29.07,1543579200, partly-cloudy-day ,27.59,1006.23,314,0.22,1,9.994,331.8,1543492412,1543526107,0.75,0.0,1543510800,35.2,1543550400,44.96,1543510800,31.4,1543550400,38.85,1543510800
8041504d-9f16-4c65-a0bd-5731782eaee1,1543456388.0,1,29,11,11/29/2018 1:53,America/New_York,South Station,Back Bay,Lyft,lyft_plus,Lyft XL,16.5,3.32,1.0,42.3647,-71.0542,38.42,32.45, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.72,8.41,11.54,1543431600,9.915,42.61,1543438800,37.6,1543489200,36.57,1543438800,32.12,1543478400, partly-cloudy-night ,30.3,996.92,297,0.77,0,9.915,349.9,1543405936,1543439716,0.72,0.0,1543420800,33.85,1543399200,42.61,1543438800,30.03,1543399200,36.57,1543438800
29650c8e-3e3c-4c2e-a9ba-8367bf6ddcc4,1543530482.0,22,29,11,11/29/2018 22:28,America/New_York,Financial District,Haymarket Square,Lyft,lyft_line,Shared,5.0,1.02,1.0,42.3644,-71.0661,40.39,34.47, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.58,9.23,14.5,1543514400,9.929,44.68,1543510800,28.64,1543575600,38.34,1543510800,27.2,1543568400, partly-cloudy-night ,26.8,1009.88,313,0.25,0,9.929,300.7,1543492405,1543526095,0.75,0.0,1543510800,35.07,1543550400,44.68,1543510800,30.92,1543550400,38.34,1543510800
8b3ca6f8-bd15-476a-9ef4-337c517c16e5,1543519383.0,19,29,11,11/29/2018 19:23,America/New_York,Beacon Hill,Northeastern University,Lyft,lyft_premier,Lux,19.5,2.44,1.0,42.3647,-71.0542,43.49,37.19, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.52,12.13,19.97,1543514400,9.796,44.61,1543510800,28.79,1543579200,38.21,1543510800,26.41,1543575600, partly-cloudy-day ,26.83,1007.12,313,0.53,0,9.796,309.7,1543492402,1543526092,0.75,0.0,1543510800,35.35,1543550400,44.61,1543510800,31.14,1543550400,38.21,1543510800
8928fde3-b24a-4964-931a-810c4f4d8be5,1543510684.0,16,29,11,11/29/2018 16:58,America/New_York,Theatre District,Boston University,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,12.5,2.62,1.0,42.3644,-71.0661,43.91,38.21, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.52,10.74,19.29,1543514400,9.958,44.68,1543510800,28.64,1543575600,38.34,1543510800,27.2,1543568400, partly-cloudy-day ,27.65,1006.42,314,0.52,1,9.958,321.4,1543492405,1543526095,0.75,0.0,1543510800,35.07,1543550400,44.68,1543510800,30.92,1543550400,38.34,1543510800
4e39b998-67e5-4140-a7e7-aae6345bb791,1543464260.0,4,29,11,11/29/2018 4:04,America/New_York,South Station,Back Bay,Lyft,lyft,Lyft,11.0,3.28,1.0,42.3519,-71.0551,38.18,32.09, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,8.52,9.67,1543431600,10.0,42.6,1543438800,37.33,1543489200,36.56,1543435200,31.82,1543478400, partly-cloudy-night ,29.13,998.75,303,0.59,0,10.0,346.7,1543405934,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.6,1543438800,29.88,1543399200,36.56,1543435200
d82d253e-6bf8-4949-a42f-75e8207d252c,1543512779.0,17,29,11,11/29/2018 17:32,America/New_York,North End,Beacon Hill,Lyft,lyft_premier,Lux,19.5,1.74,1.0,42.3429,-71.1003,43.91,38.03, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.5,11.24,22.48,1543514400,9.972999999999999,45.03,1543510800,28.42,1543579200,38.93,1543510800,29.07,1543579200, partly-cloudy-day ,26.27,1006.58,312,0.31,1,9.972999999999999,314.0,1543492409,1543526107,0.75,0.0,1543510800,34.83,1543550400,45.03,1543510800,30.9,1543550400,38.93,1543510800
6e371b26-76ca-4b5c-92a2-3107a34f483c,1543465208.0,4,29,11,11/29/2018 4:20,America/New_York,Theatre District,Northeastern University,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29.0,1.8,1.0,42.3519,-71.0551,38.18,32.09, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,8.52,9.67,1543431600,10.0,42.6,1543438800,37.33,1543489200,36.56,1543435200,31.82,1543478400, partly-cloudy-night ,29.13,998.75,303,0.59,0,10.0,346.7,1543405934,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.6,1543438800,29.88,1543399200,36.56,1543435200
55187b02-2ab1-4652-baee-3b43c9962f13,1543499279.0,13,29,11,11/29/2018 13:47,America/New_York,West End,Northeastern University,Lyft,lyft_plus,Lyft XL,16.5,3.07,1.0,42.3503,-71.081,40.29,34.72, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.6,8.44,12.52,1543514400,9.997,44.89,1543510800,28.64,1543579200,38.68,1543510800,29.29,1543579200, clear-day ,27.46,1005.85,309,0.12,0,9.997,335.5,1543492406,1543526101,0.75,0.0,1543510800,35.26,1543550400,44.89,1543510800,31.25,1543550400,38.68,1543510800
e39c8cf0-088b-4dd7-9ac3-8ec317646331,1543526577.0,21,29,11,11/29/2018 21:22,America/New_York,Boston University,North Station,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,10.5,3.39,1.0,42.3519,-71.0551,41.97,36.09, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.55,10.0,15.17,1543514400,9.783999999999999,44.76,1543510800,28.78,1543579200,38.44,1543510800,26.32,1543575600, partly-cloudy-night ,26.82,1008.97,310,0.31,0,9.783999999999999,305.7,1543492400,1543526095,0.75,0.0,1543510800,35.12,1543550400,44.76,1543510800,30.85,1543550400,38.44,1543510800
3bfc96f1-b8a4-4af3-9d75-ac6dcd545ce7,1543456388.0,1,29,11,11/29/2018 1:53,America/New_York,Beacon Hill,North End,Lyft,lyft_lux,Lux Black,22.5,2.09,1.0,42.3647,-71.0542,38.42,32.45, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.72,8.41,11.54,1543431600,9.915,42.61,1543438800,37.6,1543489200,36.57,1543438800,32.12,1543478400, partly-cloudy-night ,30.3,996.92,297,0.77,0,9.915,349.9,1543405936,1543439716,0.72,0.0,1543420800,33.85,1543399200,42.61,1543438800,30.03,1543399200,36.57,1543438800
df39b07b-ca9e-4204-a057-8e1edfa8317f,1543491179.0,11,29,11,11/29/2018 11:32,America/New_York,Haymarket Square,Theatre District,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.16,1.0,42.2148,-71.033,37.4,31.1, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.67,8.59,10.54,1543514400,9.937000000000001,45.03,1543510800,28.9,1543579200,38.53,1543510800,26.2,1543575600, partly-cloudy-night ,27.31,1004.67,308,0.25,0,9.937000000000001,341.3,1543492370,1543526114,0.75,0.0,1543507200,34.67,1543550400,45.03,1543510800,30.3,1543550400,38.53,1543510800
4e947fed-3965-41a1-b6e6-aaab654600bc,1543452068.0,0,29,11,11/29/2018 0:41,America/New_York,North End,North Station,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,16.0,0.92,1.0,42.3503,-71.081,39.41,33.81, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.69,8.11,12.21,1543431600,9.996,42.72,1543438800,37.59,1543485600,36.75,1543438800,32.25,1543478400, partly-cloudy-night ,30.16,996.21,294,0.81,0,9.996,352.8,1543405940,1543439725,0.72,0.0,1543420800,33.82,1543399200,42.72,1543438800,30.19,1543399200,36.75,1543438800
596bbbce-235a-4182-a144-29dffe263063,1543497784.0,13,29,11,11/29/2018 13:23,America/New_York,South Station,West End,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,18.5,2.11,1.0,42.3503,-71.081,40.29,34.72, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.6,8.44,12.52,1543514400,9.997,44.89,1543510800,28.64,1543579200,38.68,1543510800,29.29,1543579200, clear-day ,27.46,1005.85,309,0.12,0,9.997,335.5,1543492406,1543526101,0.75,0.0,1543510800,35.26,1543550400,44.89,1543510800,31.25,1543550400,38.68,1543510800
